article_date,article_author,article_author_ip,article_content
2022/01/08 20:53:42,kuninaka ,61.227.116.147,靠北阿--那你家還去標煤炭倉庫耶--一邊要求中火不燒煤炭--一邊跑去做煤炭生意   人格分裂逆？--- 
2022/01/08 20:17:31,kuninaka ,61.227.116.147,黃捷從時代力量退黨之後--背心也從黃色，換成粉紅色  然而顏寬恒投入補選活動後--背心也一樣用粉紅色--他怎麼不跟其他輔選人員穿一樣的藍色背心？   題外話--顏寬恒真的瘦蠻多的耶--雖然頭還是跟貢丸一樣
2022/01/08 20:28:45,kuninaka ,61.227.116.147,出來替土地的主人背書了--違建是不是不用拆了？--欠錢也不用還了？--105號碼頭穩了？   擁恒線  終點站支線還有柯媽
2022/01/08 20:37:04,kuninaka ,61.227.116.147,年底就要市長選舉了--沒當選還能裝死--若是勝選--提款機繼續大力提滿--捷運擁恒線，站站都是提款機--大媽到底在想啥？   地方派系允許這麼多莫名其妙的土地和正英站嗎--台中不是顏家的耶--=================================柵欄==================================== =================================柵欄==================================== 只能說這就是DPP想要看的戰場
2022/01/08 19:51:58,kuninaka ,61.227.116.147,反觀顏寬恒還在痛訴國家機器--有夠靠北耶，台中市哪個黨執政啊？--國家機器幫他家設捷運站耶XD--補一下現場的空照圖，嘻嘻    還是我們寬恒寶貝穿背心的才有票 罷免的票，越冷越好 白癡阿 那邊長期都你們在執政 靠北阿 難道你挺寬恒嗎？--這種局 你選寬恒？
2022/01/09 12:59:20,kuninaka ,61.227.116.147,另外一邊的場子--黨主席、總統、副總統都到場了--結果這邊最高只有媽媽市長到場--看到朱立倫沒來還早早散場--朱立倫，不是黨主席嗎？--他要輸幾次啊？--  盧大媽都衝了--不如盧來當黨主席--有夠沒LP的
2022/01/10 12:20:00,kuninaka ,61.227.116.147,: 柯文哲評現階段台灣政治 綠壞、藍笨、白太弱 不只太弱--還多了又笨又壞吧--選前以為自己有搖擺票--派媽媽去沙鹿跟顏寬恒合體--選輸了在那邊事不關己--過河拆橋-- 
2022/01/07 22:08:08,ceiba5566 ,111.240.167.52,打從柯昱安被TMD掃地出門，又被TMD爆出分身帳號後--義勇軍像是失去中樞指揮系統一般，頻頻出包，變得跟喪屍一樣--連在八卦要發文還推文的設定都能搞錯，上演帳號自殺潮--柯昱安在時，義勇軍的指揮管理看來還不錯，怎麼一走就荒腔走板--平平都搞網路輿情的，為什麼在那邊抓野生阿北的可以年領300萬--工作能力爛到要阿北每天幫他擦屁股，連獎金都要發到UU卡來救業績--柯昱安做的要死要活，下場是逐出TMD，還被酸塔綠班臥底--人生際遇怎麼差這麼多？算有能力的柯昱安為什麼不得寵拿不到300萬呢？-- 
2022/01/07 19:43:48,ceiba5566 ,111.240.167.52,思宇辣寶貝因為繳不出80萬元的責任額，被迫棄職中央委員落跑--現在恐怕連參選士林北投的議員資格都有麻煩--不過看一下阿北家族的待遇，外甥女婿的話不僅是中央委員，還兼黨部主委--更重要的是外甥女婿是不分區第六，可是遞補頭啊--遙想當年思宇參加士林北投補選，選到焦頭爛額，還是沒辦法在大都等阿北--如今又被學姊突襲，80萬又付不出來，整個狀況簡直糟透了---如果思宇現在立馬嫁入柯家，成為阿北的媳婦--思宇的政治生涯是不是能否極泰來，從此一帆風順，想選什麼就選什麼呢？--（要是能順便省下80萬不用繳那更是賺翻了）--有沒有人要來去建議思宇一下的？--  學姊很挑的，前任可是日本人捏 加減付一下，起碼還能省65萬啊
2022/01/07 19:22:55,ceiba5566 ,111.240.167.52,台灣以前有五大家族--基隆顏家、板橋林家、霧峰林家、鹿港辜家、高雄陳家--雖然還是超有錢，但知名度已經沒以前高--隨著柯文哲的柯家從新竹的起家厝到台北市府開始嶄露頭角--阿北擔任首都市長兼國會第三大黨主席--阿北妹是黨代表--阿北外甥女婿是黨代表中央委員新北黨部主委不分區第六--外甥女是北市府廉政透明委員--老爸老媽擁有全國知名度，四處巧遇地方派系跑透透---阿北一家人盤據台北市府，威鎮全台，台北柯家儼然成形--再配上台中顏家（由秘書小盧暫代市長職缺）--雲林張家由張麗善出任縣長--花蓮傅家夫妻輪調縣長職位，現在是太太徐榛蔚代縣長職務---目前台灣政壇上最權傾一時的四大家族是不是已經成形了？ 台北柯家 、 台中顏家 、 雲林張家 、 花蓮傅家 剛好各佔台灣北中南東四個方位--要是這四大家族聯手，阿北2024的總統寶座是不是穩妥妥了？--  阿北只有起家厝在新竹啊，現在權力核心在台北，連房子也買在台北市蛋黃區了 蕭家搶不到首長當啊，太多人卡蕭家了--這四大家族每一家都是縣市長等級耶
2022/01/08 20:49:00,ceiba5566 ,111.240.165.20,大家等整個晚上就是要等個大場面--現在活動已經快尾聲了--看不太出有什麼特別的動靜--塔綠班那邊連總統都上場了，利多出盡，頂多再來個金孫--究竟寬恒這邊眾所期待的大場面，什麼時候會上演呢？-- 
2022/01/08 20:04:54,ceiba5566 ,111.240.165.20,現在有看到林靜儀的空拍圖、顏寬恒的空拍圖、林昶佐的空拍圖--不過沒看到散昶的空拍圖--有人能提供一下散昶的空拍圖嗎？--想知道散昶的熱度有多高-- 
2022/01/08 18:21:58,ceiba5566 ,111.240.165.20,先講結論啦--陽光叔叔蒿吐鷺鷥--有盧秘書坐鎮市府相挺、民政局長通風報信、訴諸病痛悲情催票、柯爸柯媽巧遇合體、阿-北PG火力支援、電視廣告時段買好買滿、傳單塞滿幼稚園小孩背包、老虎叔叔人見人愛、-各大政論一片看好、在地數代土地主人、恒狀線四通八達喊水會凍結、造勢場面人山人海---穩成這樣，我完全想像不出寬恒輸的畫面--我就問，陽光叔叔寬恒要怎麼輸？--不管怎樣先舒服起來啦--陽光叔叔蒿吐鷺鷥--  那帳號是雲台灣人啊，完全搞不懂台灣人的梗
2022/01/08 21:32:27,ceiba5566 ,111.240.165.20,: 賴清德 : 雖然行政院長任內很爛 : 但是他會受歡迎真不是沒原因的 : 1.長得帥 : 2.醫生 : 3.台語溜 : 4.演說感人 : 5.建中台大成大醫哈佛 : 6.自幼喪父，媽媽靠洗衣服帶大 : 雖然我稱不上喜歡他 : 但今天聽他的壓軸演說 : 的確是典型綠粉最愛的類型... : 不過我是非典型就是了(我是政策、理性、學院派) 塔綠班接班態勢很明顯了啦，絕對是賴金孫出線，肥燦可以洗洗睡了--公投的時候金孫是跑宣講的主力，狂跑全台立下大戰功--今天造勢擔綱壓軸，直接把氣氛炒爆，如果選贏又再下一城--塔綠班的假博士擺明要把所有舞台都讓給金孫去表演---但是假博士想捧金孫也還不夠，更關鍵的是朱綠倫--之前早講過了，朱綠倫根本是深藍賴粉--要不是朱綠倫在那邊玩罷3Q、四大公投又接明天兩場--哪有這麼多造勢場合能讓隱形人副總統跑？--選舉越多，當閒差的金孫就越有能浮上檯面拉抬自己的機會--從頭到尾完全是朱綠倫幫金孫親手打造的絕佳舞台---朱綠倫把國民黨弄的四分五裂，又捧紅賴金孫--這個深藍賴粉是想把國民黨弄到滅黨嗎？--  罷3Q你朱綠倫可以不要碰啊--誰傾全黨之力殺下去台中大搞空軍罷3Q的？不就朱綠倫？--誰把地方選戰打到全國規格的？不就朱綠倫？--誰讓中二選戰平衡失調的？不就朱綠倫？--決策失敗現在想甩鍋給江啟臣喔？那當初不要選黨主席啊
2022/01/10 21:15:28,ceiba5566 ,111.240.165.20,: 學姐搶士林北投是什麼神操作 : 那區有陳思宇 : 年齡、長相、知名度都不差 : 還有爸爸現成的票 : 當選議員機率應該是蠻大的 : 爸爸也是民眾黨需要的樁腳 : 結果學姐去搶那區幹嘛 : 學姐本來就還沒經營地方又有高知名度 : 挑哪一區都差不多吧 : 為何硬要去搶 :--因為學姐很討厭選舉，想挑個簡單好選的不意外吧？--全台灣都知道學姐很討厭握手吧？--跟偶像勉為其難在見面會跟肥宅粉絲（4%仔）握手，但內心充滿嫌惡差不多---很久以前就講過了，學姐能力雖然不怎樣，只會擦汗--但是學姐搞宮鬥的實力完全是一等一的--看看跟學姐作對的人都什麼下場？--學姐的保母劉嘉仁到底有沒有性騷擾學姐不知道，但直接被媒體爆料攻擊--柯昱安用分身帳號攻擊學姐，結果柯昱安所有的分身帳號被媒體全掀出來--思宇辣寶貝更不用說，管他是什麼政二代，當地重要樁腳--直接黨內初選規則搞死思宇辣寶貝，只能在外面哭訴無門---學姐捅出一堆事，每次上新聞幾乎沒好事--但位子坐的還是超級穩，頂多上次倒楣被阿北在議會給fire掉外--在TMD想幹嘛就幹嘛，宛若TMD小公主--思宇辣寶貝一開始就挑錯對手了，跟學姐鬥，死無全屍不意外--  4%去大安文山必死無疑吧？前面很多篇有講了--而且學姐2020立委大選時，有稍微跑過一下士林北投
2022/01/10 19:11:23,ceiba5566 ,111.240.165.20,現在早就不是4%占領八卦能換到什麼的問題了--而是4%被迫持續占據八卦---首先，4%除了一些網路論壇像巴哈、八卦、低卡外--還有什麼地方能讓4%宣揚阿北神威的？--其他社群媒體下面提到阿北都是酸，FB上挺柯的幾乎轉沉默--阿北的新聞下面多半只有嘲諷跟鄙夷--塔綠班已經成功把阿北的政壇巨嬰形象洗到社會上去了--更別說傳統電視媒體幾乎沒阿北版面--要是沒有八卦，豈不是要阿北脫光在市府廣場裸奔拼人氣了？---再來，如果4%跟塔綠班一樣棄守八卦，那八卦可能會重新有真人湧入--一旦真人一多，酸起來很容易、特別好酸的阿北屆時馬上會變箭靶--4%沒有靠板主鎮守八卦，大興文字獄，八卦很快會變創意無限的酸柯大本營--這不僅沒幫阿北加到分，甚至會讓阿北大失血，所以八卦絕不能讓活人重返---保留僅存宣教管道、遏止反柯火苗出現，霸佔八卦是4%不得不為的工作--當然4%四處出征會增加一般人對阿北的反感，但也顧不了這麼多了--八卦就是阿北的葉克膜，要幫阿北吊住最後一絲呼吸的--  互相利用而已，不然以前八卦殺小粉紅沒在留情的
2022/01/07 21:22:22,a10141013 ,36.229.31.59,關鍵時刻開始討論民進黨派系內鬥了--重點提要--1. 蔡英文進入第二任 在民選總統第二任後兩年都是大亂鬥--2. 賴清德臉書發文勇敢自信 穩步前進 表態參選2024總統--3. 莊瑞雄說賴清德要選總統 實則褒明則貶-   因為屏東縣長初選對手是新潮流 要K新潮流--4. 林靜儀是英系的 跟賴清德不對盤-   請他去助選是勉為其難--5. 陳時中表態 要選只選台北市長-   因為陳時中已經聽到風聲 蔡英文有其他屬意人選-- 
2022/01/07 19:53:02,a10141013 ,36.229.31.59,顏清標已經喊出8.5萬票--相信這是顏家可以掌握的票數--不過有些人會拿錢不辦事--不投票或投對手--如果樁腳開不出票數會怎樣？-- 
2022/01/07 19:33:17,a10141013 ,36.229.31.59,時代力量--退撫會黃國昌陳椒華--黃國昌我選總統蔡英文會剉  不選汐止丟給賴嘉倫 人設壞掉--退撫會 黃捷林昶佐洪慈庸 有知名度的退光了--陳椒華 現任黨主席 環保本位路線 除了環保其他不重要---民眾黨--柯黨 成立的目的是為了選總統--中央委員沒有實質功能---第三勢力是不是一場騙局？-- 
2022/01/07 17:16:55,a10141013 ,60.248.152.43,以為是黨工 原來是蟑螂阿--上面是八卦版的版標--這在影射誰?--民進黨?國民黨?民眾黨?時代力量? 其他--有沒有人知道呢?-- 
2022/01/09 09:15:29,a10141013 ,36.229.39.29,1.新聞網址 ?chdtv 2.新聞來源 中時電子報 3.完整新聞標題 林靜儀人設搞錯了？ 郭正亮曝一大問題：民進黨已沒招 4.完整新聞內容 台中市第二選區立委補選明天即將投票，民進黨候選人林靜儀今上午在沙鹿展開車掃，由-於疫情升溫，行政院長蘇貞昌晚間取消站台。前民進黨立委郭正亮指出，蘇貞昌是考慮到-疫情下中央不能沒人坐鎮；至於林靜儀形象塑造的部分，郭正亮直言，民進黨沒招了，本-來應該要塑造她堅強的一面，但現在主題打錯了。---郭正亮今天(8日)在政論節目《新聞大白話》中表示，蘇貞昌都決定不去了，就是知道-Omicron，中央不能沒人坐鎮，所以決定留著。郭正亮直言，民進黨真的是沒招了，最後-回來塑造林靜儀就是林默娘的形象，但林靜儀長期以來不是這個形象，她比較為人熟知的-，是失婚後從挫折中站起，沒塑造這個形象滿奇怪的，因為這很不容易，應該塑造她堅強-的一面，結果卻在塑造她能夠感應的那一面，主題打錯了。--郭正亮指出，柯媽很聰明，因為她事實上並沒有說支持顏寬恒，但明確表達不喜歡林靜儀-，柯P還接球繼續批林靜儀，是從不喜歡林靜儀，認為她不適合當立委的角度出發，這訊-息當然當地民眾黨支持者會聽到。--郭正亮感嘆，最後這一周真的有點玄，一個多月前就有朋友跟自己說，這區最後一周會有-事情發生，他也沒告訴我是什麼事。但現在發生的這些事情，都對林靜儀不利，像是-民眾黨的票動了；顏清標這個事會鞏固基本盤，昨天聽到謝龍介說現場氣氛好熱；最後是-病毒會影響返鄉投票。 5.附註、心得、想法 民進黨急了荒了怕了--郭正亮直言，民進黨真的是沒招了，最後回來塑造林靜儀就是林默娘的形象，但林靜儀長-期以來不是這個形象，她比較為人熟知的，是失婚後從挫折中站起，沒塑造這個形象滿奇-怪的，因為這很不容易，應該塑造她堅強的一面，結果卻在塑造她能夠感應的那一面，主-題打錯了。 自刪與板主刪除，同樣計入額度  
2022/01/09 08:42:08,a10141013 ,36.229.39.29,1.新聞網址  2.新聞來源 中央社 3.完整新聞標題 選前之夜不站台 朱立倫批對手只顧選情 4.完整新聞內容 （中央社記者趙麗妍、劉冠廷台中8日電）台中立委補選選前之夜，國民黨主席朱立倫下-午到候選人顏寬恒競選總部，他表示，竟用一切辦法攻擊候選人及其家族，台灣人不會接-受惡質選風，並痛批民進黨只顧選情、不顧疫情。--台中市第2選區立委補選明天投票，選前之夜前夕，朱立倫到台中各地幫忙拉票，晚間5時-30分他來到顏寬恒競選總部，為總部志工加油打氣，但顏寬恒人在外處跑行程，雙方未會-面，這是他第4度公開為顏寬恒輔選。--朱立倫接受媒體聯訪表示，他不會出席選前之夜，要把舞台留給中2選區的選民，讓選民-成為真正的主人，他也呼籲支持者持續打電話為顏寬恒拉票。--朱立倫到醫院探視顏寬恒的父親顏清標，他說，顏清標目前身體仍虛弱，怎麼會這樣欺-負人，不但修理人家的爸爸、媽媽、阿公，就連祖墳都不放過，實在太超過、太過分，-選舉怎可這樣惡質。--朱立倫說，已經安慰顏清標要保重身體、放寬心，不要痛心、難過，他相信台灣人是善良-的、有正義感，不會接受這樣惡質的選風，惡意的攻擊、造謠、抹黑，盡一切辦法去攻擊-候選人以及整個家族。--黨內人士向中央社記者表示，朱立倫上午都在台中拜會地方人士，為顏寬恒懇託、拉票，-同時也去探視住院的顏清標；下午會到競選總部，是要向剛結束掃街的車隊與工作人員致-意，以及向顏寬恒加油打氣。--據了解，顏家此補選策略，就是極力避免將選戰帶入藍綠對決局勢，盼能壓低投票率，以-組織動員拚勝負；因此，日前規劃選前之夜活動時，僅邀請地方政治人物以及顏寬恒在立-院的戰友參加，而朱立倫也選擇將舞台留給地方民眾，不出席造勢晚會。--民進黨候選人林靜儀今天在烏日區日出廣場舉辦選前之夜，總統蔡英文、副總統賴清德將-站台，而行政院長蘇貞昌則因防疫會議取消出席。朱立倫也痛批民進黨只顧選情，不顧北-台灣疫情嚴峻，忽略民眾的安全以及健康。（編輯：黃世雅）1110108 5.附註、心得、想法 民進黨在選前之夜只會選舉-反觀朱立倫就不一樣-展現大公無私 一心為國家打拼 心中只有人民-關心疫情而不關心選舉-就算選前之夜他也不會站台 自刪與板主刪除，同樣計入額度  
2022/01/09 00:23:52,a10141013 ,36.229.39.29,三立看不下去了--朱立倫狂當不沾鍋--當黨主席卻不做事 ?v=Df_Y8c8_teM 朱事不宜? 朱立倫補罷昶都被黨內嫌沒力 趙少康最後關頭看不下去揚言戰到底-黃創夏酸朱:成事已不足敗事也無餘 不要為難了 ?v=CPUzIdGwqFw 抓戰犯別抓我 朱立倫傍晚至顏寬恒競總加油怕被怪罪輔選不力? 不出席造勢另類輔-選能有效拉票...?-- 
2022/01/10 15:18:21,a10141013 ,125.227.22.135,台灣民眾黨積極備戰2022地方大選，台北市一級戰區更傳出參選爆炸，不過市黨部採-取黨員調查、幹部評鑑的作法選才，卻在黨內出現雜音，認為名單容易淪為內定，有-意參選士林北投區億元的陳思宇更傳出在中常會上批評，只有共產黨才會這樣做。另-外還有傳言，因為可望接班柯文哲的黃珊珊還是親民黨籍，加上北市黨部主委林國成-棄橘投白的背景，內部出現橘白勢力內鬨，但是有意參選港湖區議員的黃珊珊子-弟兵陳宥丞駁斥相關說法。--陳思宇說民眾黨現在是內定名單 只有共產黨才會這樣做-是不是可以這樣說-從今天開始 民眾黨=白共?--  釣到狗狗霸
2022/01/10 10:42:07,a10141013 ,125.227.22.135,當然要來關心一下-戰鬥籃對中二補選的風向-取樣來源是羅智強臉書 不過用代稱--A 1048讚-寧可乾乾淨淨的輸，也不要骯骯髒髒的贏，-面對無齒的政府，動用國家的資源，全力輔選，寬恒，你輸的不寃枉，--B 1011讚-可否請議員諫言你們的主席，不要再做總統夢了，身為藍軍真的很難過-最後還是要跟你們參與這次輔選人說，辛苦了--C 950讚-寛恆，這場戰打的太辛苦了，一個動用國家機器全力打壓抹黑在野黨，赢了也不光彩，老-天有眼一定會受到報應--D 702讚-真的女皇要誰當選就是誰當選--E 604讚-怪台中人沒有這種福氣 沒有判斷力 你已經 很努力了 他們動用了所有的資源 國家 機-器 都動起來了 拿他沒辦法 現在要等老天爺開眼了 才有辦法消滅它們--F 476讚-黑道的人有時候比政治人物更講義氣做事也比較乾淨--G 466讚-用盡國家機器打你一個、我們的心中你是贏的-以你為傲、輸的清白、加油--H 449讚-塔綠班全部出來，打寬恆，真是夠了，我還是喜歡寬恆。。，紮實樸實的個性-- 
2022/01/10 08:16:35,a10141013 ,36.229.39.29,趙少康：國民黨要學學民進黨砲口永遠對外--中評社台北1月9日電（記者　張嘉文）台中市第二選區“立委”補選敗選與台北市第五選-區“立委”林昶佐罷免案未過關。中國國民黨戰鬥藍發起人、中廣董事長趙少康表示，這-場罷免案，國民黨可算是小贏，但也要記取不團結只能嘗到敗果的教訓，學學民進黨砲口-永遠對外的顧全大局，生聚教訓、重整步伐，凝聚年底選戰能量。--　　至於“立委”補選，趙少康說，顏寬恒遭到鋪天蓋地的追殺，等於是一國打一人，一-路打得辛苦，為了避免模糊焦點，回歸鄉親自主，寬恒幾乎是孤軍作戰到最後，雖然這次-“險敗”，但不需要灰心，持續深耕地方與服務，一切來日方長。--　　趙少康在兩項投票結果出爐後，透過辦公室發出新聞稿表示，台北市中正萬華罷昶投-票結果出爐，同意罷免的人超過不同意，可惜投票率不夠高，跨不過罷免門檻，如果國民-黨基層早一點整合，一定可以成功，他還是要感謝中正萬華選民勇敢表達自己的意見，給-不關心選區的林昶佐一個警惕。--　　趙少康認為，前年“立委”選舉，林昶佐拿下8萬1千票當選，今天卻只有4萬多人不-同意罷免他，實在很丟臉，雖然林僥倖可以繼續留在“立法院”，但是請他要深刻反省檢-討，長期擔任民進黨側翼，凡事附和執政黨決策，林昶佐失去在野黨監督制衡角色，成為-民進黨附隨，已經讓選民非常厭惡。--　　趙少康強調，這次罷免過程，國民黨基層一直到最後關頭才整合成功，民進黨卻是動-員府院黨極力助選，蔡英文還御駕親征四次，投入大筆資源，把一個地方罷免案打成大選-級選戰，最後不同意罷免的票數還是少於同意，再度證明蔡英文在台北市的影響力持續下-降。--　　趙少康說，去年底剛結束的公投案，台北拿下“四個同意”，重重打臉蔡英文施政方-向，這次罷免案，同意票再度超過不同意，接連“五個同意”，蔡英文還能肆無忌憚？還-不謙卑傾聽？  趙少康認為國民黨要學民進黨-不管怎麼內鬥砲口永遠對外-- 
2022/01/07 19:39:25,ysb727 ,101.136.251.39,最新的發文還是在爆JK的料--而且喔--越來越嚴重--還多爆了80學弟的事件--沒想到--網軍也針對職棒--他們484有仇啊--怎麼搞成這樣呢？--- 
2022/01/07 16:43:27,ysb727 ,101.136.251.39,1.我打二劑AZ-2.老婆打二劑莫--在考慮第三劑打高端或莫或AZ--大家會怎麼選擇呢？--老婆說他要打莫或高--叫我打莫--我覺得二劑了不一定要打--你們呢？--要打嗎？--打什麼會比較好呢？---- 
2022/01/07 16:31:58,ysb727 ,101.136.251.39,如題-疫情其實還好-但台灣呼喊清零-如果再禁內用-大家能在台灣不可以內用-可以接受嗎？-哦哦哦-我習慣也還在家吃飯了-你呢--- 
2022/01/07 15:34:02,ysb727 ,101.136.185.133,如題--聽說以前一元很大--可以買很多動起--現在物價飛漲--一元已經不能買啥了--你說--現在一元可以買什麼呢？--- 
2022/01/09 12:07:21,ysb727 ,118.160.66.130,嗯，不冷也不熱--有風有微陽光--我剛剛去投了--可是我覺得投票所--人真的很少欸--雖然好天氣--但據我觀察--投票率沒有很踴躍--路邊聊天的人是很多啦--可是，這些人會去投票嗎？--- 
2022/01/08 23:17:49,ysb727 ,118.160.66.130,嗯嗯--不愧是我認為很會選舉的民進黨--選舉晚會真的是很會--很會講話帶氣氛--反觀小冬瓜的晚會--感覺很冷很無聊--說真的，沒感覺國民黨有挺小冬瓜的感覺--還好燕子有出現--否則真的是太冷清了--大家怎麼說？--- 
2022/01/08 23:21:06,ysb727 ,118.160.66.130,如題-把罷免搞熱的是朱立倫-結果啊-主席是他-提名小冬瓜-卻又冷處理顏家-風向不對-整個有神隱的感覺-就是一個很會算計的感覺-你感覺也是這樣嗎？-超級政治明星-不能這樣幹吧---- 
2022/01/10 13:42:19,ysb727 ,118.160.66.130,應該還是馬皇吧？--馬畢竟選舉沒輸過--退休沒坐牢--還連任成功總統跟台北市長--蔡英文選新北--還失敗過--所以說--現在蔡看來沒有的對手--但對上--全盛的馬皇--應該還是會輸吧？--- 
2022/01/10 13:09:49,ysb727 ,118.160.66.130,剛剛看了八卦版--欸--人又越來越少了--但是公托公幼--還是不知道為什麼很難抽--我也想不通--到底要怎麼增加人口數--也是真的太難了吧--人生的問題--就在於你真的想生--也不一定有能力生--或有能力養小孩--唉--- 
2022/01/07 17:24:57,ke0119 ,125.8.135.111,: 如題 : 疫情其實還好 : 但台灣呼喊清零 : 如果再禁內用 : 大家能在台灣不可以內用 : 可以接受嗎？ : 哦哦哦 : 我習慣也還在家吃飯了 : 你呢 :---我覺得啦，與病毒共存是正確方向也是-唯一方向，這也符合自然界的定律，-只是步調不能過快，-像是公園阿北說什麼 打完兩劑疫苗就脫口罩 之類的笑話，-日本就算兩劑疫苗覆蓋率很早就高於-台灣，仍不能脫口罩但可餐廳內用。--歐咪康病毒株毒性沒這麼強，目前各-國數據都指向新變種的死亡率可能比-H1N1流感還低，但仍比一般感冒危險，-傳播力不容小覷，因此感染基數一旦-墊高，死亡數也不免攀升，所以我建-議餐廳內用雖然不至於得禁止，但大-家最好還是少去沒有隔板的餐廳用餐-，盡快補上第三劑，一步步走向適應-病毒的生活。--這些東西我覺得執政黨礙於選舉壓力，-應該是不敢直說啦，總之我是不贊成-禁止內用的，要不然真的沒完沒了。--清零對於無疫苗保護時期非常重要，-但現在應該可以視病毒威脅性重新-思考這個問題。-- 
2022/01/07 14:36:45,ke0119 ,125.8.135.111,除了他之外，不是還有個橘子姐？-楊博宇至少還是掛個黨部主委，-領的是民眾黨的薪水，比起寄生-台北市政府的還要好一點點...--話說這個楊博宇  這個是不是對小牛二次傷害？-我覺得放話的異味是蠻重的啦，-各位怎麼看？--另外韓家軍大將阿財進駐媒體組-總監，也算空降上司吧，-不知道跟常年負責阿北媒體事務-的小牛處得如何？-自由人是不是可以抽空聊聊-心路歷程？-- 
2022/01/07 14:45:33,ke0119 ,125.8.135.111,我們的十三等公務員遇到自己業務範圍-內的事居然是打電話問議會副秘書長，-要我是接電話那個人一定幹譙， 幹到底是你管民政局還是我管民政局? 台中市民政局判斷有沒有違建是-靠電話問出來的嗎？--顏屬台中市秘書處=廢 :  吳世瑋：菱傳媒 :  唔唔唔. :  菱傳媒不是上次被駭客攻擊那家 :  據說是徐中雄、馬英九. :  然後又傳出顏家圖謀傳媒董事長. :  :   重點是跟民進黨啥關係？ :  : Sent from JPTT on my iPhone
2022/01/10 14:13:34,ke0119 ,125.8.135.111,其實我覺得民眾黨中央的問題比較大耶，-就像大家說的，遷個戶籍很難嗎？-但黃瀞瀅未必有親友可以寄生戶口，-此時黨中央可以出手幫忙啊。--退一萬步說黨中央沒有協調能力，-至少提名辦法要讓其他競爭者心服口服吧~--黃瀞瀅如果怕2022後失業，黨中央-可以給個黨職啊，也許比不上議員，-但也是能安身立命啊。--這其實是很小的一個事情，一個議員-提名的屁顛大鳥事，居然都搞得這麼難看，-你要正常人怎麼相信民眾黨壯大後可以-顧好更多的提名問題？ 治黨都不行了，遑論治國，簡直可笑 -- 
2022/01/10 12:53:06,ke0119 ,125.8.135.111,制 度 ，民眾黨的制度真的有很大的問題，-建議民眾黨真的要參考藍綠兩黨的機制。--像是民進黨的最新議員提名辦法不只是-看黨內初選民調，-還有 新人、年輕人10%~20%的民調加權 ，-而且明定 加權規則排除政二代 。-由於政二代本身的政治資源相對較多，-所以直接用加權方式鼓勵新人、年輕人-參政。 政二代則需用更高的民調證明 自己不是靠爸族 。---相反地，民眾黨的辦法就顯得不倫不類了，-40% 黨員民調（一個選區黨員近300人，-                           太容易操弄了）-40% 幹部評鑑（48名幹部，評你去屎啦）-20% 綜合評鑑 （7名代表，評你去屎啦）--所以有 60%是小圈圈內討論出來的， 幹你馬的垃圾制度比藍綠兩黨還黑箱 說真的啦，有心要搞政治的年輕人， 不要留在這種政黨浪費青春啦，-如果你只是想養家糊口的，這種炒短線-不考慮長期經營的政黨你們也要三思啊。-- 
2022/01/10 12:17:04,ke0119 ,125.8.135.111,不是吧，大家忘了看投票率了嗎？-罷Q投票率：51.72%-補選投票率：58.26%-增加了6.54%的投票率，-2959856.54%=19357票-總票數多了近兩萬張選票結果-顏寬恒只增加了3013票，-這三千票還全是柯文哲帶來的嗎？-這怎麼看都跟他無關吧，-甚至 可以說柯文哲這次連三千票的 影響力都沒有 ，要不然增加6.54%投票-率的情況下，顏寬恒不會只成長三千票。 : 中二補選選舉人口數295985 : 顏寬恒得票80912 : 林靜儀 88752 : 投票前民眾黨江和樹說 : 我們的政黨票裡面，有3萬多票的政黨票，如果真的有1萬票，認同柯媽媽所說的話， 而 : 里長也算理性務實啦 : 一萬票大概就是4% XD : 鳩竟 柯家下去幫後增加多少票呢？ : 假設顏家之後多出來的票全算好了 : 簡單粗暴XD : 對照陳柏惟罷免 : 同意票 77899 : 不同意 73433 : 80912  77899 = 3013 : 約1%(最多) XD : 綠營 88752  73433 = 15319 : 塔綠班增5%(悲) 
2022/01/07 17:03:35,Riyuberg ,59.124.7.225,: 我也好想在台北買房子 : 可不可以請林昶佐教我一下 : 怎樣4年可以換四次房子?? : 金流到底怎麼來的?? 我告訴你一個網站--監察院的公職人員財產申報網--你如果對林昶佐的財產如此有興趣的話-從105年到今年度，包含他跟他太太的動產及不動產資訊全都查得到-你可以成為林昶佐財產專家--加油-- 
2022/01/07 17:23:42,Riyuberg ,59.124.7.225,圖都在推文裡面，來整理一下        其實這串超級清楚吧，-刷了整排明顯是推文內容的一行文-難道是剛好一群不知道發文字數限制的新警察被雷劈中同時發文？--然後那些一行文裡面-可以在原文中找到一模一樣內容的推文-然後ID還不一樣，這機率有多高？--所以合理推論，現在都是程式在操作-可以用程式設定好要推文或發文的內容後，-自動用不同ID不同IP發出來洗推文-只是這次不小心原本要推文，卻設定成發文才漏餡--當然，這一定是瑋豐啦-哪次不是瑋豐了？-- 
